Frequency [Hz],PSD [microns/s^2]^2/Hz
0.934531874884298,5.89428474677321e-19
0.936255277721346,5.90561816375578e-19
0.937981858745698,5.91695223203793e-19
0.939711623818358,5.92828249735862e-19
0.941444578811142,5.93961600532079e-19
0.943180729606692,5.95095269542463e-19
0.9449200820985,5.96229250725202e-19
0.946662642190925,5.97363538046922e-19
0.948408415799216,5.98498125482958e-19
0.95015740884953,5.99633007017604e-19
0.951909627278952,6.00768176644395e-19
0.953665077035516,6.0190362836636e-19
0.955423764078224,6.03039356196293e-19
0.95718569437707,6.04175354157018e-19
0.958950873913056,6.05311616281661e-19
0.960719308678213,6.06448136613907e-19
0.962491004675621,6.07584909208279e-19
0.964265967919435,6.08721928130398e-19
0.966044204434896,6.09859187457262e-19
0.96782572025836,6.109966812775e-19
0.969610521437312,6.12134403691662e-19
0.971398614030392,6.13272348812463e-19
0.973190004107411,6.14410510765086e-19
0.974984697749373,6.15548883687417e-19
0.976782701048499,6.16687461730349e-19
0.978584020108243,6.17826239058035e-19
0.980388661043314,6.18965209848159e-19
0.982196629979699,6.20104368292225e-19
0.984007933054681,6.2124370859581e-19
0.985822576416862,6.22383224978849e-19
0.987640566226181,6.23522911675906e-19
0.989461908653939,6.24662762936449e-19
0.991286609882815,6.25802773025127e-19
0.993114676106894,6.26942936222028e-19
0.994946113531679,6.2808324682298e-19
0.996780928374119,6.29223699139805e-19
0.998619126862628,6.30364287500608e-19
1.00046071523711,6.84687031150527e-19
1.00230569974896,6.86316439768913e-19
1.00415408666113,6.87950242453194e-19
1.00600588224809,6.89588469175712e-19
1.0078610927959,6.91231150209014e-19
1.00971972460222,6.92878316128298e-19
1.0115817839763,6.94529997813885e-19
1.01344727723904,6.96186226453694e-19
1.01531621072299,6.9784703354575e-19
1.01718859077239,6.99512450900684e-19
1.01906442374317,7.01182510644288e-19
1.02094371600297,7.02857245220054e-19
1.02282647393121,7.04536687391743e-19
1.02471270391903,7.06220870245974e-19
1.02660241236938,7.07909827194826e-19
1.02849560569703,7.09603591978469e-19
1.03039229032854,7.11302198667798e-19
1.03229247270235,7.13005681667085e-19
1.03419615926878,7.1471407571667e-19
1.03610335649004,7.16427415895655e-19
1.03801407084022,7.18145737624607e-19
1.03992830880541,7.19869076668305e-19
1.04184607688362,7.21597469138483e-19
1.04376738158486,7.23330951496611e-19
1.04569222943113,7.2506956055668e-19
1.04762062695647,7.26813333488008e-19
1.04955258070698,7.28562307818083e-19
1.0514880972408,7.30316521435397e-19
1.05342718312819,7.32076012592329e-19
1.05536984495153,7.3384081990803e-19
1.05731608930531,7.35610982371331e-19
1.05926592279621,7.37386539343668e-19
1.06121935204309,7.39167530562045e-19
1.063176383677,7.40953996141997e-19
1.06513702434122,7.42745976580587e-19
1.0671012806913,7.4454351275941e-19
1.06906915939505,7.46346645947638e-19
1.07104066713258,7.48155417805063e-19
1.07301581059632,7.4996987038519e-19
1.07499459649103,7.51790046138323e-19
1.07697703153385,7.53615987914687e-19
1.07896312245431,7.55447738967574e-19
1.08095287599432,7.57285342956502e-19
1.08294629890827,7.59128843950409e-19
1.08494339796296,7.60978286430857e-19
1.08694417993769,7.62833715295261e-19
1.08894865162428,7.64695175860151e-19
1.09095681982704,7.66562713864443e-19
1.09296869136285,7.68436375472744e-19
1.09498427306116,7.70316406340636e-19
1.097003571764,7.72202782482983e-19
1.09902659432603,7.740954201721e-19
1.10105334761456,7.75994367328406e-19
1.10308383850954,7.77899672314767e-19
1.10511807390362,7.79811383939961e-19
1.10715606070218,7.81729551462127e-19
1.10919780582329,7.83654224592275e-19
1.11124331619782,7.85585453497798e-19
1.1132925987694,7.87523288806012e-19
1.11534566049447,7.89467781607726e-19
1.1174025083423,7.91418983460832e-19
1.11946314929502,7.93376946393934e-19
1.12152759034761,7.95341722909992e-19
1.12359583850797,7.97313365989974e-19
1.12566790079694,7.9929192909658e-19
1.12774378424826,8.0127746617795e-19
1.12982349590869,8.03270031671422e-19
1.13190704283795,8.05269680507304e-19
1.1339944321088,8.07276468112682e-19
1.13608567080704,8.09290450415257e-19
1.13818076603152,8.11311683847192e-19
1.14027972489421,8.13340225349009e-19
1.14238255452017,8.15376132373511e-19
1.14448926204762,8.17419462889704e-19
1.14659985462792,8.19470275386796e-19
1.14871433942564,8.21528628878172e-19
1.15083272361854,8.23594582905449e-19
1.15295501439766,8.25668197542517e-19
1.15508121896724,8.27749533399631e-19
1.15721134454486,8.29838651627539e-19
1.15934539836138,8.31935613921612e-19
1.161483387661,8.34040482526041e-19
1.16362531970128,8.36153320238032e-19
1.16577120175317,8.3827419041205e-19
1.16792104110103,8.40403156964091e-19
1.17007484504263,8.42540284375978e-19
1.17223262088923,8.446856376997e-19
1.17439437596556,8.46839282561766e-19
1.17656011760985,8.49001285167605e-19
1.17872985317387,8.51171712306006e-19
1.18090359002295,8.53350631353558e-19
1.183081335536,8.55538110279154e-19
1.18526309710552,8.57734217648522e-19
1.18744888213769,8.59939022628762e-19
1.18963869805229,8.62152594992969e-19
1.19183255228283,8.64375005124836e-19
1.1940304522765,8.66606324023326e-19
1.19623240549423,8.68846623307353e-19
1.19843841941072,8.7109597522053e-19
1.20064850151444,8.73354452635921e-19
1.20286265930769,8.75622129060829e-19
1.20508090030657,8.77899078641663e-19
1.20730323204107,8.80185376168771e-19
1.20952966205507,8.82481097081374e-19
1.21176019790633,8.84786317472482e-19
1.21399484716659,8.87101114093899e-19
1.21623361742151,8.8942556436123e-19
1.21847651627078,8.91759746358915e-19
1.22072355132806,8.94103738845347e-19
1.2229747302211,8.96457621257983e-19
1.22523006059168,8.98821473718514e-19
1.22748955009569,9.01195377038069e-19
1.22975320640313,9.03579412722468e-19
1.23202103719814,9.05973662977477e-19
1.23429305017905,9.08378210714166e-19
1.23656925305837,9.10793139554242e-19
1.23884965356284,9.13218533835461e-19
1.24113425943344,9.15654478617069e-19
1.24342307842545,9.1810105968528e-19
1.24571611830841,9.20558363558808e-19
1.24801338686623,9.2302647749442e-19
1.25031489189715,9.25505550868487e-19
1.25262064121379,9.27996024972836e-19
1.25493064264321,9.30497570840332e-19
1.25724490402685,9.33010278767672e-19
1.25956343322066,9.35534239817916e-19
1.26188623809505,9.38069545826307e-19
1.26421332653496,9.40616289406135e-19
1.26654470643985,9.43174563954636e-19
1.26888038572376,9.45744463658953e-19
1.27122037231534,9.48326083502126e-19
1.27356467415784,9.50919519269144e-19
1.27591329920916,9.53524867553023e-19
1.27826625544188,9.56142225760943e-19
1.28062355084328,9.5877169212043e-19
1.28298519341539,9.61413365685579e-19
1.28535119117496,9.64067346343333e-19
1.28772155215355,9.66733734819795e-19
1.29009628439752,9.69412632686608e-19
1.29247539596809,9.72104142367366e-19
1.29485889494131,9.74808367144076e-19
1.29724678940814,9.77525411163682e-19
1.29963908747448,9.80255379444626e-19
1.30203579726116,9.82998377883454e-19
1.30443692690397,9.85754513261497e-19
1.30684248455374,9.88523893251566e-19
1.30925247837629,9.91306626424731e-19
1.31166691655255,9.9410282225714e-19
1.31408580727849,9.9691259113688e-19
1.31650915876521,9.997360443709e-19
1.31893697923896,1.00257329419199e-18
1.32136927694115,1.00542445376582e-18
1.3238060601284,1.00828963719798e-18
1.32624733707255,1.01116895954115e-18
1.32869311606069,1.01406253680231e-18
1.3311434053952,1.01697048594992e-18
1.33359821339376,1.01989292492129e-18
1.3360575483894,1.02282997262986e-18
1.33852141873052,1.02578174897271e-18
1.3409898327809,1.02874837483792e-18
1.34346279891975,1.03172997211218e-18
1.34594032554175,1.03472666368834e-18
1.34842242105703,1.03773857347305e-18
1.35090909389125,1.04076582639445e-18
1.35340035248561,1.04380854840999e-18
1.35589620529686,1.04686686651414e-18
1.35839666079737,1.04994090874638e-18
1.3609017274751,1.05303080419907e-18
1.36341141383371,1.05613668302547e-18
1.36592572839249,1.05925867644783e-18
1.36844467968647,1.06239691676544e-18
1.37096827626642,1.06555153736291e-18
1.37349652669888,1.06872267271835e-18
1.37602943956617,1.0719104584117e-18
1.37856702346646,1.07511503113313e-18
1.38110928701376,1.07833652869145e-18
1.38365623883796,1.08157509002263e-18
1.38620788758489,1.08483085519838e-18
1.3887642419163,1.08810396543477e-18
1.39132531050993,1.09139456310095e-18
1.39389110205951,1.09470279172792e-18
1.39646162527481,1.09802879601734e-18
1.39903688888165,1.10137272185051e-18
1.40161690162197,1.10473471629724e-18
1.4042016722538,1.108114927625e-18
1.40679120955134,1.1115138964832e-18
1.40938552230496,1.11493292960159e-18
1.41198461932125,1.11837061191265e-18
1.41458850942302,1.12182709670568e-18
1.41719720144939,1.12530253851316e-18
1.41981070425574,1.12879709312017e-18
1.42242902671381,1.132310917574e-18
1.42505217771167,1.1358441701937e-18
1.42768016615382,1.13939701057984e-18
1.43031300096114,1.14296959962426e-18
1.43295069107099,1.14656209951991e-18
1.43559324543721,1.15017467377076e-18
1.43824067303013,1.15380748720186e-18
1.44089298283665,1.15746070596934e-18
1.44355018386022,1.16113449757061e-18
1.44621228512091,1.16482903085462e-18
1.44887929565542,1.1685444760321e-18
1.45155122451711,1.17228100468601e-18
1.45422808077604,1.17603878978201e-18
1.456909873519,1.17981800567898e-18
1.45959661184952,1.18361882813969e-18
1.46228830488794,1.18744143434151e-18
1.46498496177141,1.1912860028872e-18
1.46768659165393,1.19515271381582e-18
1.47039320370637,1.19904174861367e-18
1.47310480711654,1.20295329022536e-18
1.47582141108916,1.20688752306496e-18
1.47854302484596,1.21084463302718e-18
1.48126965762564,1.21482480749876e-18
1.48400131868397,1.2188282353698e-18
1.48673801729376,1.22285510704528e-18
1.48947976274494,1.22690561445662e-18
1.49222656434458,1.23097995107338e-18
1.49497843141688,1.23507831191498e-18
1.49773537330327,1.23920089356257e-18
1.50049739936238,1.24334789417095e-18
1.50326451897011,1.24751951348061e-18
1.50603674151966,1.2517159528299e-18
1.50881407642154,1.25593741516713e-18
1.51159653310362,1.26018410506303e-18
1.51438412101114,1.26445622872304e-18
1.51717684960679,1.26875399399986e-18
1.51997472837068,1.27307761040606e-18
1.52277776680042,1.27742728912675e-18
1.52558597441112,1.2818032430324e-18
1.52839936073547,1.28620568669171e-18
1.53121793532369,1.2906348363846e-18
1.53404170774366,1.29509091011532e-18
1.53687068758086,1.29957412762565e-18
1.5397048844385,1.30408471040815e-18
1.54254430793744,1.30862288171962e-18
1.54538896771633,1.31318886659453e-18
1.54823887343157,1.31778289185867e-18
1.55109403475737,1.32240518614286e-18
1.5539544613858,1.32705597989672e-18
1.55682016302677,1.33173550540264e-18
1.55969114940812,1.33644399678976e-18
1.56256743027564,1.34118167009115e-18
1.56544901539305,1.34594749229189e-18
1.56833591454212,1.35074300738424e-18
1.57122813752264,1.35556845692711e-18
1.57412569415247,1.36042408439848e-18
1.57702859426758,1.36531013521015e-18
1.57993684772207,1.37022685672244e-18
1.58285046438824,1.37517449825914e-18
1.58576945415655,1.38015331112253e-18
1.58869382693574,1.38516354860848e-18
1.59162359265281,1.39020546602175e-18
1.59455876125306,1.3952793206913e-18
1.59749934270013,1.40038537198579e-18
1.60044534697605,1.40552388132917e-18
1.60339678408125,1.41069511221641e-18
1.60635366403458,1.41589933022931e-18
1.60931599687341,1.42113680305249e-18
1.61228379265359,1.42640780048942e-18
1.61525706144951,1.43171259447864e-18
1.61823581335415,1.43705145911006e-18
1.62122005847912,1.44242467064146e-18
1.62420980695464,1.44783250751495e-18
1.62720506892964,1.45327525037376e-18
1.63020585457176,1.45875318207899e-18
1.63321217406738,1.46426658772657e-18
1.63622403762168,1.46981575466435e-18
1.63924145545864,1.47540097250926e-18
1.64226443782111,1.48102253316464e-18
1.64529299497083,1.48668073083771e-18
1.64832713718847,1.49237586205716e-18
1.65136687477363,1.49810822569082e-18
1.65441221804492,1.50387812296355e-18
1.65746317734,1.50968585747521e-18
1.66051976301557,1.51553173521874e-18
1.66358198544743,1.52141606459846e-18
1.66664985503052,1.52733915644839e-18
1.66972338217894,1.53330132405083e-18
1.67280257732602,1.53930288315495e-18
1.6758874509243,1.54534415199563e-18
1.67897801344563,1.55142545131237e-18
1.68207427538113,1.55754710436833e-18
1.68517624724129,1.56370943696959e-18
1.68828393955599,1.56991277748445e-18
1.69139736287452,1.57615745686296e-18
1.69451652776563,1.58244380865651e-18
1.69764144481753,1.5887721690376e-18
1.70077212463801,1.59514287681982e-18
1.70390857785437,1.60155627347784e-18
1.70705081511354,1.60801270316763e-18
1.71019884708208,1.61451251274685e-18
1.71335268444621,1.62105605179531e-18
1.71651233791186,1.6276436726356e-18
1.71967781820471,1.63427524863192e-18
1.72284913607021,1.64095042019818e-18
1.72602630227364,1.64767076499375e-18
1.72920932760012,1.65443664638676e-18
1.73239822285467,1.66124843059442e-18
1.73559299886221,1.6681064867046e-18
1.73879366646766,1.67501118669743e-18
1.74200023653591,1.68196290546724e-18
1.74521271995191,1.68896202084452e-18
1.74843112762066,1.69600891361803e-18
1.75165547046728,1.70310396755717e-18
1.75488575943705,1.71024756943441e-18
1.75812200549542,1.71744010904791e-18
1.76136421962805,1.7246819792443e-18
1.76461241284089,1.7319735759416e-18
1.76786659616017,1.73931529815232e-18
1.77112678063245,1.74670754800671e-18
1.77439297732466,1.75415073077616e-18
1.77766519732416,1.76164525489677e-18
1.78094345173872,1.76919153199307e-18
1.78422775169663,1.7767899769019e-18
1.78751810834669,1.78444100769649e-18
1.79081453285825,1.79214504571066e-18
1.79411703642126,1.79990251556315e-18
1.79742563024632,1.80771384518221e-18
1.8007403255647,1.81557946583027e-18
1.80406113362836,1.82349981212881e-18
1.80738806571004,1.83147532208338e-18
1.81072113310325,1.8395064371088e-18
1.81406034712233,1.84759360205449e-18
1.8174057191025,1.85573726523003e-18
1.82075726039985,1.8639378784308e-18
1.82411498239145,1.87219589696388e-18
1.82747889647533,1.880511779674e-18
1.83084901407054,1.8888859889698e-18
1.8342253466172,1.89731899085013e-18
1.8376079055765,1.90581125493057e-18
1.84099670243081,1.91436325447012e-18
1.84439174868363,1.92297546639807e-18
1.8477930558597,1.93164837134098e-18
1.851200635505,1.9403824536499e-18
1.85461449918683,1.9491782014277e-18
1.85803465849378,1.9580361065566e-18
1.86146112503585,1.96695666472583e-18
1.86489391044441,1.97594037545955e-18
1.86833302637232,1.9849877421448e-18
1.87177848449391,1.99409927205973e-18
1.87523029650504,2.00327555352838e-18
1.87868847412312,2.01251826102959e-18
1.88215302908722,2.02182666324851e-18
1.885623973158,2.03120128342179e-18
1.88910131811785,2.04064264881992e-18
1.89258507577087,2.05015129077648e-18
1.89607525794293,2.05972774471744e-18
1.8995718764817,2.06937255019068e-18
1.90307494325672,2.07908625089573e-18
1.90658447015941,2.08886939471358e-18
1.91010046910311,2.09872253373671e-18
1.91362295202314,2.10864622429928e-18
1.91715193087682,2.11864102700747e-18
1.92068741764353,2.12870750676998e-18
1.92422942432475,2.1388462328287e-18
1.92777796294407,2.14905777878953e-18
1.93133304554727,2.15934272265341e-18
1.93489468420234,2.1697016468474e-18
1.93846289099952,2.18013513825604e-18
1.94203767805136,2.19064378825277e-18
1.94561905749272,2.20122819273158e-18
1.94920704148087,2.21188895213878e-18
1.95280164219548,2.22262667150489e-18
1.95640287183868,2.23344196047675e-18
1.96001074263512,2.24433543334975e-18
1.96362526683198,2.2553077091002e-18
1.96724645669902,2.26635941141784e-18
1.97087432452864,2.27749116873853e-18
1.97450888263591,2.28870361427706e-18
1.9781501433586,2.29999738606014e-18
1.98179811905722,2.31137312695943e-18
1.98545282211512,2.32283148472488e-18
1.98911426493844,2.33437311201802e-18
1.99278245995622,2.34599866644552e-18
1.99645741962042,2.35770881059281e-18
2.00013915640596,2.36854811838162e-18
2.00382768281077,2.376691804571e-18
2.00752301135581,2.38484966233105e-18
2.01122515458516,2.39302131675636e-18
2.014934125066,2.40120638416206e-18
2.01864993538872,2.40940447194315e-18
2.02237259816691,2.4176151784318e-18
2.02610212603741,2.42583809275261e-18
2.02983853166038,2.4340727946758e-18
2.03358182771932,2.44231907384512e-18
2.03733202692114,2.4505764064182e-18
2.04108914199615,2.45884420491472e-18
2.04485318569816,2.46712201020622e-18
2.04862417080449,2.4754093530438e-18
2.05240211011603,2.48370575389847e-18
2.05618701645727,2.49201072279908e-18
2.05997890267635,2.50032375916805e-18
2.06377778164511,2.50864435165478e-18
2.06758366625912,2.51697197796664e-18
2.07139656943774,2.5253061046977e-18
2.07521650412414,2.5336461871549e-18
2.07904348328538,2.54199166918195e-18
2.08287751991242,2.55034198298057e-18
2.08671862702018,2.55869654892939e-18
2.09056681764757,2.56705477540018e-18
2.09442210485757,2.57541605857165e-18
2.09828450173722,2.58377978224045e-18
2.10215402139772,2.59214531762976e-18
2.10603067697444,2.60051202319501e-18
2.10991448162696,2.60887924442701e-18
2.11380544853916,2.61724631365233e-18
2.11770359091919,2.62561254983083e-18
2.1216089219996,2.63397725835049e-18
2.12552145503732,2.64233973081928e-18
2.12944120331372,2.65069924485423e-18
2.13336818013468,2.65905506386758e-18
2.13730239883061,2.66740643684989e-18
2.14124387275651,2.67575259815027e-18
2.14519261529199,2.68409276725348e-18
2.14914863984136,2.69242614855406e-18
2.15311195983363,2.70075193112727e-18
2.15708258872258,2.70906928849692e-18
2.1610605399868,2.71737737840002e-18
2.16504582712975,2.72567534254818e-18
2.16903846367976,2.73396230638584e-18
2.17303846319014,2.74223737884506e-18
2.17704583923919,2.75049965209703e-18
2.18106060543022,2.75874820130023e-18
2.18508277539167,2.76698208434517e-18
2.18911236277708,2.77520051817142e-18
2.19314938126518,2.78340261949443e-18
2.19719384455993,2.79158711700727e-18
2.20124576639056,2.79975299694479e-18
2.20530516051161,2.80789922694424e-18
2.20937204070299,2.81602475576856e-18
2.21344642077003,2.82412851302593e-18
2.21752831454351,2.83220940888558e-18
2.22161773587972,2.84026633378973e-18
2.2257146986605,2.84829815816176e-18
2.22981921679329,2.85630373211039e-18
2.23393130421118,2.86428188513001e-18
2.23805097487295,2.8722314257969e-18
2.24217824276313,2.88015114146158e-18
2.24631312189202,2.88803979793687e-18
2.25045562629579,2.895896139182e-18
2.25460577003646,2.9037188869825e-18
2.25876356720201,2.91150674062574e-18
2.26292903190638,2.9192583765724e-18
2.26710217828955,2.92697244812347e-18
2.27128302051756,2.93464758508298e-18
2.2754715727826,2.94228239341622e-18
2.27966784930302,2.94987545490358e-18
2.28387186432338,2.95742532678988e-18
2.28808363211452,2.96493054142902e-18
2.29230316697359,2.97238960592425e-18
2.29653048322413,2.9798010017635e-18
2.30076559521605,2.98716318445022e-18
2.30500851732576,2.99447458312936e-18
2.30925926395618,3.00173360020861e-18
2.31351784953677,3.00893861097468e-18
2.31778428852361,3.01608796320478e-18
2.32205859539945,3.02317997677304e-18
2.32634078467373,3.03021294325205e-18
2.33063087088267,3.03718512550918e-18
2.33492886858926,3.04409475729794e-18
2.33923479238339,3.05094004284408e-18
2.34354865688182,3.0577191564265e-18
2.34787047672829,3.06442969071241e-18
2.35220026659353,3.07107028372273e-18
2.35653804117533,3.07763904946526e-18
2.36088381519858,3.08413403808609e-18
2.36523760341534,3.09055326760942e-18
2.36959942060485,3.09689472348617e-18
2.37396928157363,3.103156358137e-18
2.3783472011555,3.10933609048965e-18
2.38273319421161,3.11543180551072e-18
2.38712727563055,3.12144135373157e-18
2.39152946032834,3.12736255076867e-18
2.39593976324854,3.1331931768379e-18
2.40035819936222,3.13893097626311e-18
2.40478478366811,3.14457365697878e-18
2.40921953119256,3.1501188900266e-18
2.41366245698966,3.15556430904613e-18
2.41811357614123,3.16090750975938e-18
2.42257290375694,3.16614604944919e-18
2.42704045497429,3.17127744643159e-18
2.43151624495871,3.17629917952181e-18
2.43600028890362,3.18120868749414e-18
2.44049260203041,3.18600336853538e-18
2.44499319958858,3.19068057969211e-18
2.44950209685573,3.19523763631135e-18
2.45401930913766,3.19967181147496e-18
2.45854485176836,3.20398033542745e-18
2.46307874011013,3.20816039499736e-18
2.46762098955358,3.21220913301194e-18
2.47217161551771,3.21612364770538e-18
2.47673063344996,3.21990099212028e-18
2.48129805882625,3.22353817350245e-18
2.48587390715103,3.227032152689e-18
2.49045819395736,3.23037984348973e-18
2.49505093480694,3.23357811206153e-18
2.49965214529017,3.23662377627623e-18
2.50426184102619,3.23951285917197e-18
2.50888003766295,3.242242766616e-18
2.51350675087726,3.24481023630474e-18
2.51814199637484,3.24721188643824e-18
2.52278578989037,3.24944428366672e-18
2.52743814718755,3.25150394241668e-18
2.53209908405915,3.25338732420981e-18
2.53676861632705,3.25509083697488e-18
2.54144675984233,3.25661083435262e-18
2.54613353048529,3.2579436149934e-18
2.55082894416553,3.25908542184786e-18
2.55553301682195,3.26003244145032e-18
2.56024576442289,3.26078080319515e-18
2.56496720296611,3.26132657860582e-18
2.56969734847889,3.26166578059696e-18
2.57443621701804,3.26179436272906e-18
2.57918382467001,3.26170821845618e-18
2.5839401875509,3.26140318036627e-18
2.58870532180653,3.26087501941445e-18
2.5934792436125,3.26011944414909e-18
2.59826196917424,3.25913209993067e-18
2.60305351472706,3.25790856814346e-18
2.60785389653621,3.2564443654002e-18
2.61266313089695,3.25473494273947e-18
2.61748123413457,3.252775684816e-18
2.62230822260448,3.25056190908401e-18
2.62714411269225,3.24808886497326e-18
2.63198892081365,3.24535173305828e-18
2.63684266341475,3.2423456242205e-18
2.64170535697193,3.23906557880344e-18
2.64657701799196,3.23550656576099e-18
2.65145766301206,3.23166348179876e-18
2.65634730859993,3.22753115586531e-18
2.66124597135383,3.22310478579893e-18
2.66615366790263,3.21837858771438e-18
2.67107041490587,3.2133471606418e-18
2.67599622905381,3.2080050269687e-18
2.68093112706749,3.20234663154145e-18
2.68587512569877,3.19636634076029e-18
2.69082824173044,3.19005844166799e-18
2.69579049197619,3.18341714103243e-18
2.70076189328076,3.17643656442284e-18
2.70574246251993,3.16911075528021e-18
2.71073221660061,3.1614336739817e-18
2.71573117246089,3.15339919689913e-18
2.72073934707008,3.1450011154521e-18
2.72575675742882,3.13623313515526e-18
2.73078342056905,3.12708887466033e-18
2.73581935355417,3.11756186479287e-18
2.74086457347902,3.10764554758385e-18
2.74591909746996,3.09733327529636e-18
2.75098294268494,3.08661830944747e-18
2.75605612631357,3.07549381982559e-18
2.76113866557714,3.06395288350325e-18
2.7662305777287,3.0519884838458e-18
2.77133188005311,3.03959350951604e-18
2.77644258986714,3.026760753475e-18
2.78156272451944,3.01348291197914e-18
2.78669230139071,2.99975258357424e-18
2.79183133789366,2.98556226808606e-18
2.79697985147312,2.97090436560827e-18
2.80213785960612,2.95577117548757e-18
2.80730537980188,2.94015489530668e-18
2.81248242960193,2.92404761986505e-18
2.81766902658015,2.9074416643876e-18
2.82286518834283,2.89032859088855e-18
2.8280709325287,2.87270017586431e-18
2.83328627680907,2.85454809278606e-18
2.83851123888779,2.83586390722521e-18
2.84374583650138,2.81663907582837e-18
2.84899008741907,2.7968649452925e-18
2.85424400944285,2.7765327513407e-18
2.85950762040755,2.75563361769898e-18
2.86478093818088,2.73415855507443e-18
2.87006398066351,2.71209846013516e-18
2.87535676578911,2.68944411449259e-18
2.88065931152443,2.66618618368627e-18
2.88597163586935,2.64231521617202e-18
2.89129375685695,2.61782164231358e-18
2.89662569255355,2.59269577337846e-18
2.90196746105881,2.56692780053836e-18
2.90731908050574,2.54050779387474e-18
2.91268056906082,2.51342570139014e-18
2.91805194492401,2.48567134802574e-18
2.92343322632885,2.45723443468565e-18
2.92882443154247,2.42810453726876e-18
2.93422557886574,2.39827110570845e-18
2.93963668663323,2.36772346302113e-18
2.94505777321336,2.33645080436393e-18
2.9504888570084,2.3044421961024e-18
2.95592995645455,2.27168657488887e-18
2.96138109002204,2.23817274675209e-18
2.96684227621514,2.20388938619904e-18
2.97231353357224,2.16882487268272e-18
2.97779488066593,2.13296768982959e-18
2.98328633610304,2.09630620322339e-18
2.98878791852473,2.0588285525482e-18
2.99429964660651,2.02052274168287e-18
2.99982153905836,1.99229478823915e-18
3.00535361462475,2.01076681900156e-18
3.0108958920847,2.02950280898818e-18
3.01644839025189,2.04850602261849e-18
3.02201112797468,2.06777975523382e-18
3.0275841241362,2.08732733315972e-18
3.03316739765438,2.1071521137608e-18
3.03876096748207,2.12725748548765e-18
3.04436485260703,2.14764686791599e-18
3.04997907205208,2.16832371177723e-18
3.0556036448751,2.18929149898066e-18
3.0612385901691,2.21055374262664e-18
3.06688392706233,2.23211398701074e-18
3.07253967471829,2.25397580761833e-18
3.07820585233584,2.2761428111095e-18
3.08388247914923,2.29861863529387e-18
3.08956957442818,2.32140694909511e-18
3.09526715747797,2.34451145250476e-18
3.10097524763946,2.36793587652499e-18
3.10669386428917,2.39168398310015e-18
3.11242302683937,2.41575956503665e-18
3.11816275473813,2.44016644591079e-18
3.12391306746937,2.46490847996439e-18
3.12967398455295,2.4899896182064e-18
3.13544552554473,2.51541372575841e-18
3.14122771003662,2.54118473183875e-18
3.14702055765668,2.56730661205182e-18
3.15282408806915,2.59378337194835e-18
3.15863832097455,2.62061904683964e-18
3.16446327610971,2.64781770159708e-18
3.17029897324787,2.6753834304364e-18
3.17614543219874,2.70332035668631e-18
3.18200267280854,2.73163263254129e-18
3.18787071496012,2.76032443879792e-18
3.19374957857297,2.78939998457453e-18
3.19963928360333,2.8188635070137e-18
3.20553985004423,2.84871927096724e-18
3.21145129792558,2.87897156866323e-18
3.21737364731423,2.90962471935468e-18
3.22330691831401,2.94068306894957e-18
3.22925113106587,2.97215098962156e-18
3.23520630574785,3.00403287940131e-18
3.24117246257526,3.03633316174772e-18
3.24714962180063,3.06905628509877e-18
3.25313780371387,3.10220672240164e-18
3.25913702864231,3.13578897062151e-18
3.26514731695076,3.16980755022883e-18
3.27116868904159,3.20426700466437e-18
3.27720116535478,3.23917189978197e-18
3.28324476636802,3.27452684174518e-18
3.28929951259675,3.31033645836068e-18
3.29536542459425,3.34660533934862e-18
3.30144252295172,3.38333813418898e-18
3.3075308282983,3.42053951163635e-18
3.3136303613012,3.45821415901893e-18
3.31974114266572,3.49636678151228e-18
3.32586319313537,3.53500210138719e-18
3.33199653349189,3.57412485723142e-18
3.33814118455537,3.61373980314489e-18
3.34429716718426,3.65385170790789e-18
3.3504645022755,3.69446535412187e-18
3.35664321076457,3.73558553732266e-18
3.36283331362554,3.77721706506548e-18
3.36903483187118,3.81936475598142e-18
3.37524778655299,3.86203343880528e-18
3.3814721987613,3.90522795137412e-18
3.38770808962534,3.94895313959633e-18
3.3939554803133,3.99321385639079e-18
3.40021439203241,4.03801496059607e-18
3.40648484602899,4.08336131584888e-18
3.41276686358857,4.12925778943205e-18
3.41906046603591,4.17570925109125e-18
3.42536567473512,4.22272057182051e-18
3.43168251108969,4.27029662261614e-18
3.43801099654257,4.31844226290086e-18
3.44435115257629,4.36716223945941e-18
3.45070300071296,4.41646154854324e-18
3.4570665625144,4.4663450480444e-18
3.46344185958218,4.51681758914559e-18
3.46982891355773,4.56788401488045e-18
3.47622774612237,4.61954915866062e-18
3.48263837899739,4.67181784277008e-18
3.48906083394418,4.72469487682639e-18
3.49549513276422,4.77818505620868e-18
3.50194129729921,4.83229316045256e-18
3.50839934943113,4.88702395161201e-18
3.51486931108231,4.94238217258775e-18
3.52135120421552,4.99837254542278e-18
3.52784505083401,5.05499976956486e-18
3.53435087298162,5.11226852009579e-18
3.54086869274286,5.17018344592821e-18
3.54739853224292,5.22874916796946e-18
3.55394041364784,5.28797027725302e-18
3.56049435916451,5.34785133303788e-18
3.56706039104078,5.40839686087564e-18
3.57363853156553,5.46961135064619e-18
3.58022880306873,5.53149925456179e-18
3.58683122792156,5.59406498514028e-18
3.59344582853642,5.65731291314771e-18
3.60007262736706,5.72124814451466e-18
3.60671164690864,5.78587421645614e-18
3.61336290969779,5.85119531697059e-18
3.62002643831273,5.91721562869745e-18
