Frequency [Hz],CPS microns^2
0.951909627278952,2.74469005177792e-19
0.953665077035516,2.75524621182043e-19
0.955423764078224,2.76584181029217e-19
0.95718569437707,2.77647696156513e-19
0.958950873913056,2.78715178020248e-19
0.960719308678213,2.79786638095868e-19
0.962491004675621,2.80862087877962e-19
0.964265967919435,2.81941538880275e-19
0.966044204434896,2.83025002635726e-19
0.96782572025836,2.84112490696417e-19
0.969610521437312,2.8520401463365e-19
0.971398614030392,2.86299586037947e-19
0.973190004107411,2.87399216519059e-19
0.974984697749373,2.88502917705989e-19
0.976782701048499,2.89610701247003e-19
0.978584020108243,2.90722578809655e-19
0.980388661043314,2.91838562080799e-19
0.982196629979699,2.92958662766608e-19
0.984007933054681,2.94082892592599e-19
0.985822576416862,2.95211263303645e-19
0.987640566226181,2.96343786664001e-19
0.989461908653939,2.97480474457323e-19
0.991286609882815,2.98621338486688e-19
0.993114676106894,2.99766390574617e-19
0.994946113531679,3.009156425631e-19
0.996780928374119,3.02069106313615e-19
0.998619126862628,3.03239024854058e-19
1.00046071523711,3.04450052617013e-19
1.00230569974896,3.0570265399733e-19
1.00415408666113,3.0697274570036e-19
1.00600588224809,3.08248209206341e-19
1.0078610927959,3.0952906824433e-19
1.00971972460222,3.1081534668437e-19
1.0115817839763,3.12107068538734e-19
1.01344727723904,3.13404257963176e-19
1.01531621072299,3.14706939258201e-19
1.01718859077239,3.16015136870341e-19
1.01906442374317,3.1732887539345e-19
1.02094371600297,3.1864817957001e-19
1.02282647393121,3.19973074292445e-19
1.02471270391903,3.21303584604458e-19
1.02660241236938,3.22639735702372e-19
1.02849560569703,3.23981552936493e-19
1.03039229032854,3.25329061812475e-19
1.03229247270235,3.26682287992713e-19
1.03419615926878,3.28041257297737e-19
1.03610335649004,3.29405995707631e-19
1.03801407084022,3.30776529363456e-19
1.03992830880541,3.32152884568695e-19
1.04184607688362,3.33535087790706e-19
1.04376738158486,3.349231656622e-19
1.04569222943113,3.36317144982718e-19
1.04762062695647,3.37717052720138e-19
1.04955258070698,3.39122916012187e-19
1.0514880972408,3.40534762167974e-19
1.05342718312819,3.41952618669533e-19
1.05536984495153,3.43376513173388e-19
1.05731608930531,3.44806473512127e-19
1.05926592279621,3.46242527695996e-19
1.06121935204309,3.47684703914505e-19
1.063176383677,3.49133030538055e-19
1.06513702434122,3.50587536119579e-19
1.0671012806913,3.52048249396197e-19
1.06906915939505,3.5351519929089e-19
1.07104066713258,3.5498841491419e-19
1.07301581059632,3.56467925565887e-19
1.07499459649103,3.57953760736753e-19
1.07697703153385,3.59445950110281e-19
1.07896312245431,3.60944523564448e-19
1.08095287599432,3.62449511173484e-19
1.08294629890827,3.6396094320967e-19
1.08494339796296,3.65478850145148e-19
1.08694417993769,3.67003262653748e-19
1.08894865162428,3.68534211612839e-19
1.09095681982704,3.70071728105191e-19
1.09296869136285,3.71615843470965e-19
1.09498427306116,3.73166589392389e-19
1.097003571764,3.74723997827568e-19
1.09902659432603,3.76288100845914e-19
1.10105334761456,3.77858930615019e-19
1.10308383850954,3.79436519486387e-19
1.10511807390362,3.81020900030521e-19
1.10715606070218,3.82612105038941e-19
1.10919780582329,3.84210167526221e-19
1.11124331619782,3.85815120732048e-19
1.1132925987694,3.87426998123304e-19
1.11534566049447,3.89045833396159e-19
1.1174025083423,3.90671660478195e-19
1.11946314929502,3.92304513530547e-19
1.12152759034761,3.93944426950063e-19
1.12359583850797,3.95591435371488e-19
1.12566790079694,3.9724557366967e-19
1.12774378424826,3.98906876961785e-19
1.12982349590869,4.00575380609585e-19
1.13190704283795,4.0225112022167e-19
1.1339944321088,4.03934131655782e-19
1.13608567080704,4.05624451021117e-19
1.13818076603152,4.07322114680667e-19
1.14027972489421,4.09027159253577e-19
1.14238255452017,4.10739621617535e-19
1.14448926204762,4.12459538911176e-19
1.14659985462792,4.14186948536514e-19
1.14871433942564,4.159218881614e-19
1.15083272361854,4.17664395721999e-19
1.15295501439766,4.19414509425296e-19
1.15508121896724,4.21172267751623e-19
1.15721134454486,4.22937709457212e-19
1.15934539836138,4.24710873576778e-19
1.161483387661,4.26491799426117e-19
1.16362531970128,4.28280526604739e-19
1.16577120175317,4.30077094998523e-19
1.16792104110103,4.31881544782394e-19
1.17007484504263,4.33693916423038e-19
1.17223262088923,4.35514250681629e-19
1.17439437596556,4.37342588616596e-19
1.17656011760985,4.39178971586403e-19
1.17872985317387,4.41023441252373e-19
1.18090359002295,4.42876039581524e-19
1.183081335536,4.44736808849443e-19
1.18526309710552,4.46605791643184e-19
1.18744888213769,4.48483030864195e-19
1.18963869805229,4.50368569731273e-19
1.19183255228283,4.52262451783548e-19
1.1940304522765,4.54164720883501e-19
1.19623240549423,4.56075421220001e-19
1.19843841941072,4.57994597311383e-19
1.20064850151444,4.59922294008548e-19
1.20286265930769,4.61858556498099e-19
1.20508090030657,4.63803430305502e-19
1.20730323204107,4.65756961298283e-19
1.20952966205507,4.67719195689254e-19
1.21176019790633,4.69690180039768e-19
1.21399484716659,4.71669961263013e-19
1.21623361742151,4.73658586627329e-19
1.21847651627078,4.75656103759564e-19
1.22072355132806,4.7766256064846e-19
1.2229747302211,4.79678005648074e-19
1.22523006059168,4.8170248748123e-19
1.22748955009569,4.83736055243003e-19
1.22975320640313,4.85778758404245e-19
1.23202103719814,4.87830646815136e-19
1.23429305017905,4.89891770708775e-19
1.23656925305837,4.91962180704803e-19
1.23884965356284,4.94041927813067e-19
1.24113425943344,4.9613106343731e-19
1.24342307842545,4.98229639378907e-19
1.24571611830841,5.00337707840629e-19
1.24801338686623,5.02455321448094e-19
1.25031489189715,5.04582533390563e-19
1.25262064121379,5.06719397508424e-19
1.25493064264321,5.08865968021572e-19
1.25724490402685,5.11022299311625e-19
1.25956343322066,5.13188446064503e-19
1.26188623809505,5.15364463394971e-19
1.26421332653496,5.17550406850714e-19
1.26654470643985,5.1974633241644e-19
1.26888038572376,5.21952296518041e-19
1.27122037231534,5.24168356026774e-19
1.27356467415784,5.26394568263502e-19
1.27591329920916,5.28630991002961e-19
1.27826625544188,5.30877682478076e-19
1.28062355084328,5.3313470138432e-19
1.28298519341539,5.35402106884111e-19
1.28535119117496,5.37679958611253e-19
1.28772155215355,5.39968316675422e-19
1.29009628439752,5.42267241666693e-19
1.29247539596809,5.44576794660115e-19
1.29485889494131,5.46897037220325e-19
1.29724678940814,5.49228031406209e-19
1.29963908747448,5.51569839775611e-19
1.30203579726116,5.53922525390086e-19
1.30443692690397,5.56286151819694e-19
1.30684248455374,5.5866078314785e-19
1.30925247837629,5.61046483976213e-19
1.31166691655255,5.63443319429629e-19
1.31408580727849,5.65851355161112e-19
1.31650915876521,5.68270657356887e-19
1.31893697923896,5.70701292741472e-19
1.32136927694115,5.7314332858281e-19
1.3238060601284,5.75596832697454e-19
1.32624733707255,5.78061873455801e-19
1.32869311606069,5.8053851978738e-19
1.3311434053952,5.83026841186182e-19
1.33359821339376,5.85526907716052e-19
1.3360575483894,5.88038790016126e-19
1.33852141873052,5.90562559306327e-19
1.3409898327809,5.93098287392908e-19
1.34346279891975,5.95646046674052e-19
1.34594032554175,5.98205910145528e-19
1.34842242105703,6.00777951406395e-19
1.35090909389125,6.03362244664771e-19
1.35340035248561,6.0595886474365e-19
1.35589620529686,6.08567887086777e-19
1.35839666079737,6.11189387764585e-19
1.3609017274751,6.13823443480178e-19
1.36341141383371,6.16470131575388e-19
1.36592572839249,6.19129530036878e-19
1.36844467968647,6.21801717502305e-19
1.37096827626642,6.24486773266552e-19
1.37349652669888,6.27184777288008e-19
1.37602943956617,6.29895810194919e-19
1.37856702346646,6.32619953291796e-19
1.38110928701376,6.35357288565881e-19
1.38365623883796,6.38107898693686e-19
1.38620788758489,6.40871867047583e-19
1.3887642419163,6.43649277702471e-19
1.39132531050993,6.46440215442492e-19
1.39389110205951,6.49244765767829e-19
1.39646162527481,6.52063014901552e-19
1.39903688888165,6.54895049796549e-19
1.40161690162197,6.57740958142505e-19
1.4042016722538,6.6060082849947e-19
1.40679120955134,6.63474750933697e-19
1.40938552230496,6.66362817271329e-19
1.41198461932125,6.69265119840028e-19
1.41458850942302,6.72181750595643e-19
1.41719720144939,6.75112801766592e-19
1.41981070425574,6.78058366369074e-19
1.42242902671381,6.81018538214614e-19
1.42505217771167,6.83993411917684e-19
1.42768016615382,6.86983082903397e-19
1.43031300096114,6.89987647415277e-19
1.43295069107099,6.93007202523099e-19
1.43559324543721,6.96041846130809e-19
1.43824067303013,6.99091676984525e-19
1.44089298283665,7.02156794680603e-19
1.44355018386022,7.05237299673792e-19
1.44621228512091,7.08333293285464e-19
1.44887929565542,7.11444877711921e-19
1.45155122451711,7.14572156032787e-19
1.45422808077604,7.17715232219478e-19
1.456909873519,7.20874211143755e-19
1.45959661184952,7.24049198586359e-19
1.46228830488794,7.27240301245728e-19
1.46498496177141,7.30447626746802e-19
1.46768659165393,7.33671283649912e-19
1.47039320370637,7.36911381459751e-19
1.47310480711654,7.40168030634435e-19
1.47582141108916,7.43441342594652e-19
1.47854302484596,7.46731429732898e-19
1.48126965762564,7.50038405422803e-19
1.48400131868397,7.53362384028544e-19
1.48673801729376,7.56703480914356e-19
1.48947976274494,7.60061812454126e-19
1.49222656434458,7.63437496041087e-19
1.49497843141688,7.66830650097602e-19
1.49773537330327,7.7024139408504e-19
1.50049739936238,7.73669848513755e-19
1.50326451897011,7.77116134953152e-19
1.50603674151966,7.80580376041862e-19
1.50881407642154,7.84062695497999e-19
1.51159653310362,7.87563218129534e-19
1.51438412101114,7.91082069844751e-19
1.51717684960679,7.94619377662823e-19
1.51997472837068,7.98175269724474e-19
1.52277776680042,8.0174987530275e-19
1.52558597441112,8.05343324813898e-19
1.52839936073547,8.08955749828343e-19
1.53121793532369,8.12587283081775e-19
1.53404170774366,8.16238058486343e-19
1.53687068758086,8.19908211141954e-19
1.5397048844385,8.23597877347684e-19
1.54254430793744,8.27307194613298e-19
1.54538896771633,8.31036301670882e-19
1.54823887343157,8.34785338486587e-19
1.55109403475737,8.38554446272482e-19
1.5539544613858,8.42343767498529e-19
1.55682016302677,8.46153445904668e-19
1.55969114940812,8.49983626505852e-19
1.56256743027564,8.53834455132618e-19
1.56544901539305,8.57706077994684e-19
1.56833591454212,8.6159864264319e-19
1.57122813752264,8.65512298908719e-19
1.57412569415247,8.69447198436112e-19
1.57702859426758,8.73403494228008e-19
1.57993684772207,8.77381340657896e-19
1.58285046438824,8.81380893483292e-19
1.58576945415655,8.8540230985904e-19
1.58869382693574,8.8944574835075e-19
1.59162359265281,8.93511368948354e-19
1.59455876125306,8.97599333079801e-19
1.59749934270013,9.01709803624878e-19
1.60044534697605,9.05842944929174e-19
1.60339678408125,9.09998922818165e-19
1.60635366403458,9.14177904611445e-19
1.60931599687341,9.18380059137091e-19
1.61228379265359,9.22605556746161e-19
1.61525706144951,9.26854569327344e-19
1.61823581335415,9.31127270321741e-19
1.62122005847912,9.35423834737785e-19
1.62420980695464,9.39744439166321e-19
1.62720506892964,9.44089261795811e-19
1.63020585457176,9.48458482427701e-19
1.63321217406738,9.5285228249193e-19
1.63622403762168,9.57270845062583e-19
1.63924145545864,9.61714354873705e-19
1.64226443782111,9.66182998335261e-19
1.64529299497083,9.70676963549249e-19
1.64832713718847,9.7519644032597e-19
1.65136687477363,9.79741620200455e-19
1.65441221804492,9.84312696449046e-19
1.65746317734,9.88909864106143e-19
1.66051976301557,9.93533319981107e-19
1.66358198544743,9.98183262675324e-19
1.66664985503052,1.00285989259944e-18
1.66972338217894,1.00756341199076e-18
1.67280257732602,1.01229402493079e-18
1.6758874509243,1.01705193736301e-18
1.67897801344563,1.02183735711073e-18
1.68207427538113,1.02665049389521e-18
1.68517624724129,1.03149155935386e-18
1.68828393955599,1.03636076705871e-18
1.69139736287452,1.04125833253498e-18
1.69451652776563,1.04618447327985e-18
1.69764144481753,1.05113940878147e-18
1.70077212463801,1.05612336053803e-18
1.70390857785437,1.06113655207714e-18
1.70705081511354,1.06617920897532e-18
1.71019884708208,1.07125155887769e-18
1.71335268444621,1.07635383151785e-18
1.71651233791186,1.08148625854756e-18
1.71967781820471,1.08664907289018e-18
1.72284913607021,1.09184250866924e-18
1.72602630227364,1.0970668025719e-18
1.72920932760012,1.10232219463404e-18
1.73239822285467,1.10760892758526e-18
1.73559299886221,1.11292724638815e-18
1.73879366646766,1.1182773982597e-18
1.74200023653591,1.12365963269297e-18
1.74521271995191,1.12907420147898e-18
1.74843112762066,1.13452135872879e-18
1.75165547046728,1.14000136089579e-18
1.75488575943705,1.1455144667982e-18
1.75812200549542,1.15106093764182e-18
1.76136421962805,1.15664103704292e-18
1.76461241284089,1.16225503105144e-18
1.76786659616017,1.16790318817436e-18
1.77112678063245,1.17358577939928e-18
1.77439297732466,1.17930307821827e-18
1.77766519732416,1.18505536065192e-18
1.78094345173872,1.19084290527362e-18
1.78422775169663,1.19666599323407e-18
1.78751810834669,1.20252490828604e-18
1.79081453285825,1.20841993680934e-18
1.79411703642126,1.21435136783605e-18
1.79742563024632,1.22031949307599e-18
1.8007403255647,1.22632460694241e-18
1.80406113362836,1.23236700657793e-18
1.80738806571004,1.23844699188077e-18
1.81072113310325,1.24456486553116e-18
1.81406034712233,1.25072093301804e-18
1.8174057191025,1.25691550266602e-18
1.82075726039985,1.2631488856626e-18
1.82411498239145,1.26942139608557e-18
1.82747889647533,1.27573335093082e-18
1.83084901407054,1.28208507014023e-18
1.8342253466172,1.28847687663002e-18
1.8376079055765,1.29490909631918e-18
1.84099670243081,1.30138205815831e-18
1.84439174868363,1.30789609415865e-18
1.8477930558597,1.31445153942144e-18
1.851200635505,1.32104873216753e-18
1.85461449918683,1.32768801376725e-18
1.85803465849378,1.33436972877058e-18
1.86146112503585,1.34109422493766e-18
1.86489391044441,1.34786185326947e-18
1.86833302637232,1.3546729680389e-18
1.87177848449391,1.36152792685532e-18
1.87523029650504,1.36842709126369e-18
1.87868847412312,1.37537082724212e-18
1.88215302908722,1.3823595040912e-18
1.885623973158,1.38939349342765e-18
1.88910131811785,1.3964731697926e-18
1.89258507577087,1.40359891122482e-18
1.89607525794293,1.41077109929416e-18
1.8995718764817,1.41799011913532e-18
1.90307494325672,1.4252563594819e-18
1.90658447015941,1.43257021270082e-18
1.91010046910311,1.43993207482702e-18
1.91362295202314,1.44734234559852e-18
1.91715193087682,1.45480142849175e-18
1.92068741764353,1.4623097307573e-18
1.92422942432475,1.4698676634559e-18
1.92777796294407,1.47747564149483e-18
1.93133304554727,1.48513408366457e-18
1.93489468420234,1.49284341267591e-18
1.93846289099952,1.50060405519729e-18
1.94203767805136,1.50841644189258e-18
1.94561905749272,1.51628100745911e-18
1.94920704148087,1.52419819066618e-18
1.95280164219548,1.53216843439379e-18
1.95640287183868,1.54019218567184e-18
1.96001074263512,1.54826989571964e-18
1.96362526683198,1.55640201998577e-18
1.96724645669902,1.56458901818836e-18
1.97087432452864,1.57283135435568e-18
1.97450888263591,1.58112949686717e-18
1.9781501433586,1.58948391849479e-18
1.98179811905722,1.59789509644475e-18
1.98545282211512,1.60636351239971e-18
1.98911426493844,1.61488965256124e-18
1.99278245995622,1.62347400769274e-18
1.99645741962042,1.63211663355749e-18
2.00013915640596,1.64081542681732e-18
2.00382768281077,1.64956567685572e-18
2.00752301135581,1.65836343371057e-18
2.01122515458516,1.66720764158475e-18
2.014934125066,1.67609849233348e-18
2.01864993538872,1.68503617701222e-18
2.02237259816691,1.69402088583449e-18
2.02610212603741,1.7030528081287e-18
2.02983853166038,1.71213213239675e-18
2.03358182771932,1.72125904643553e-18
2.03733202692114,1.73043373714884e-18
2.04108914199615,1.73965639016557e-18
2.04485318569816,1.74892718976692e-18
2.04862417080449,1.75824631900605e-18
2.05240211011603,1.7676139597231e-18
2.05618701645727,1.77703029249436e-18
2.05997890267635,1.78649549658046e-18
2.06377778164511,1.79600974987346e-18
2.06758366625912,1.8055732288429e-18
2.07139656943774,1.81518610848072e-18
2.07521650412414,1.82484856224514e-18
2.07904348328538,1.83456076200331e-18
2.08287751991242,1.8443228779729e-18
2.08671862702018,1.85413507866248e-18
2.09056681764757,1.86399753081072e-18
2.09442210485757,1.8739103993244e-18
2.09828450173722,1.88387384721515e-18
2.10215402139772,1.89388803553498e-18
2.10603067697444,1.90395312331054e-18
2.10991448162696,1.91406926747605e-18
2.11380544853916,1.92423662280495e-18
2.11770359091919,1.93445534184023e-18
2.1216089219996,1.94472557482334e-18
2.12552145503732,1.95504746962177e-18
2.12944120331372,1.96542117165522e-18
2.13336818013468,1.97584682382035e-18
2.13730239883061,1.98632456641403e-18
2.14124387275651,1.99685453705517e-18
2.14519261529199,2.007436870605e-18
2.14914863984136,2.01807169908592e-18
2.15311195983363,2.02875915159864e-18
2.15708258872258,2.0394993542379e-18
2.1610605399868,2.05029243000651e-18
2.16504582712975,2.06113849872774e-18
2.16903846367976,2.07203767695613e-18
2.17303846319014,2.08299007788655e-18
2.17704583923919,2.09399581126156e-18
2.18106060543022,2.10505498327707e-18
2.18508277539167,2.11616769657504e-18
2.18911236277708,2.12733405037153e-18
2.19314938126518,2.13855414031484e-18
2.19719384455993,2.14982805792834e-18
2.20124576639056,2.16115589032124e-18
2.20530516051161,2.17253772031265e-18
2.20937204070299,2.18397362646336e-18
2.21344642077003,2.1954636829664e-18
2.21752831454351,2.20700795953572e-18
2.22161773587972,2.21860652129278e-18
2.2257146986605,2.230259428651e-18
2.22981921679329,2.24196673719821e-18
2.23393130421118,2.25372849757687e-18
2.23805097487295,2.26554475536211e-18
2.24217824276313,2.27741555093761e-18
2.24631312189202,2.28934091936916e-18
2.25045562629579,2.30132089027597e-18
2.25460577003646,2.31335548769967e-18
2.25876356720201,2.32544472997086e-18
2.26292903190638,2.33758862957338e-18
2.26710217828955,2.34978719300606e-18
2.27128302051756,2.36204042064199e-18
2.2754715727826,2.37434830658532e-18
2.27966784930302,2.38671083852546e-18
2.28387186432338,2.3991279975887e-18
2.28808363211452,2.41159975818719e-18
2.29230316697359,2.42412608786522e-18
2.29653048322413,2.43670694714281e-18
2.30076559521605,2.44934228935649e-18
2.30500851732576,2.46203206049731e-18
2.30925926395618,2.47477619904597e-18
2.31351784953677,2.48757463580505e-18
2.31778428852361,2.50042729372831e-18
2.32205859539945,2.51333408774701e-18
2.32634078467373,2.52629492459311e-18
2.33063087088267,2.53930970261952e-18
2.33492886858926,2.55237831161712e-18
2.33923479238339,2.56550063262859e-18
2.34354865688182,2.57867653746157e-18
2.34787047672829,2.59190588818203e-18
2.35220026659353,2.60518853749993e-18
2.35653804117533,2.61852432920178e-18
2.36088381519858,2.63191309768103e-18
2.36523760341534,2.64535466741382e-18
2.36959942060485,2.65884885273176e-18
2.37396928157363,2.67239545760846e-18
2.3783472011555,2.68599427544254e-18
2.38273319421161,2.69964508883677e-18
2.38712727563055,2.71334766937359e-18
2.39152946032834,2.7271017773867e-18
2.39593976324854,2.74090716172891e-18
2.40035819936222,2.75476355953588e-18
2.40478478366811,2.76867069598602e-18
2.40921953119256,2.78262828405625e-18
2.41366245698966,2.79663602427371e-18
2.41811357614123,2.81069360446319e-18
2.42257290375694,2.82480069949044e-18
2.42704045497429,2.83895697100112e-18
2.43151624495871,2.85316206715539e-18
2.43600028890362,2.86741562235806e-18
2.44049260203041,2.88171725698427e-18
2.44499319958858,2.89606657710063e-18
2.44950209685573,2.91046317418166e-18
2.45401930913766,2.92490662482159e-18
2.45854485176836,2.93939649044139e-18
2.46307874011013,2.953932316991e-18
2.46762098955358,2.96851363464655e-18
2.47217161551771,2.98313995750272e-18
2.47673063344996,2.99781078326003e-18
2.48129805882625,3.01252559290693e-18
2.48587390715103,3.02728385039686e-18
2.49045819395736,3.04208500231985e-18
2.49505093480694,3.05692847756896e-18
2.49965214529017,3.07181368657177e-18
2.50426184102619,3.08674002047901e-18
2.50888003766295,3.10170685164082e-18
2.51350675087726,3.11671353419179e-18
2.51814199637484,3.131759403332e-18
2.52278578989037,3.14684377448568e-18
2.52743814718755,3.1619659428885e-18
2.53209908405915,3.17712518320837e-18
2.53676861632705,3.19232074916027e-18
2.54144675984233,3.20755187311488e-18
2.54613353048529,3.22281776570108e-18
2.55082894416553,3.23811761540202e-18
2.55553301682195,3.25345058814495e-18
2.56024576442289,3.26881582688442e-18
2.56496720296611,3.28421245117908e-18
2.56969734847889,3.29963955676167e-18
2.57443621701804,3.31509621510241e-18
2.57918382467001,3.33058147296545e-18
2.5839401875509,3.34609435195851e-18
2.58870532180653,3.36163384807541e-18
2.5934792436125,3.37719893123156e-18
2.59826196917424,3.39278854479223e-18
2.60305351472706,3.40840160509355e-18
2.60785389653621,3.42403700095612e-18
2.61266313089695,3.43969359319116e-18
2.61748123413457,3.45537021409905e-18
2.62230822260448,3.47106566696024e-18
2.62714411269225,3.4867787255184e-18
2.63198892081365,3.50250813345565e-18
2.63684266341475,3.51825260385992e-18
2.64170535697193,3.53401081868418e-18
2.64657701799196,3.54978142819756e-18
2.65145766301206,3.56556305043141e-18
2.65634730859993,3.58135427089465e-18
2.66124597135383,3.59715364226964e-18
2.66615366790263,3.61295968326404e-18
2.67107041490587,3.6287708774658e-18
2.67599622905381,3.64458567302813e-18
2.68093112706749,3.66040248234131e-18
2.68587512569877,3.67621968141481e-18
2.69082824173044,3.69203560925046e-18
2.69579049197619,3.70784856720637e-18
2.70076189328076,3.72365681835161e-18
2.70574246251993,3.73945858681142e-18
2.71073221660061,3.75525205710304e-18
2.71573117246089,3.77103537346186e-18
2.72073934707008,3.78680663915787e-18
2.72575675742882,3.80256391580232e-18
2.73078342056905,3.81830522264447e-18
2.73581935355417,3.83402853585829e-18
2.74086457347902,3.84973178781907e-18
2.74591909746996,3.8654128663697e-18
2.75098294268494,3.88106961407677e-18
2.75605612631357,3.89669982747605e-18
2.76113866557714,3.91230125630753e-18
2.7662305777287,3.92787160273979e-18
2.77133188005311,3.94340852058351e-18
2.77644258986714,3.95890961449427e-18
2.78156272451944,3.97437243916422e-18
2.78669230139071,3.98979449850278e-18
2.79183133789366,4.00517324480611e-18
2.79697985147312,4.0205060779153e-18
2.80213785960612,4.03579034436315e-18
2.80730537980188,4.05102333650955e-18
2.81248242960193,4.06620229187516e-18
2.81766902658015,4.08132439246508e-18
2.82286518834283,4.09638676344821e-18
2.8280709325287,4.1113864718191e-18
2.83328627680907,4.12632052568269e-18
2.83851123888779,4.14118587353349e-18
2.84374583650138,4.15597940331026e-18
2.84899008741907,4.17069794143581e-18
2.85424400944285,4.18533825184444e-18
2.85950762040755,4.19989703499705e-18
2.86478093818088,4.21437092688349e-18
2.87006398066351,4.22875649801252e-18
2.87535676578911,4.24305025238886e-18
2.88065931152443,4.25724862647755e-18
2.88597163586935,4.27134798815539e-18
2.89129375685695,4.28534463564944e-18
2.89662569255355,4.29923479646242e-18
2.90196746105881,4.31301462628512e-18
2.90731908050574,4.32668020789548e-18
2.91268056906082,4.34022755004455e-18
2.91805194492401,4.353652586329e-18
2.92343322632885,4.36695117405038e-18
2.92882443154247,4.3801190930608e-18
2.93422557886574,4.39315204459523e-18
2.93963668663323,4.40604565009013e-18
2.94505777321336,4.41879544998858e-18
2.9504888570084,4.43139690253165e-18
2.95592995645455,4.44384538253617e-18
2.96138109002204,4.45613618015869e-18
2.96684227621514,4.46826449953454e-18
2.97231353357224,4.48022545734219e-18
2.97779488066593,4.49201408168875e-18
2.98328633610304,4.50362531116585e-18
2.98878791852473,4.51505399355481e-18
2.99429964660651,4.52630241349672e-18
2.99982153905836,4.53742072854374e-18
3.00535361462475,4.54852584169614e-18
3.0108958920847,4.55972240516891e-18
3.01644839025189,4.57104439528084e-18
3.02201112797468,4.58249373227364e-18
3.0275841241362,4.59407236425457e-18
3.03316739765438,4.60578226753896e-18
3.03876096748207,4.61762544699529e-18
3.04436485260703,4.62960393639296e-18
3.04997907205208,4.64171979875251e-18
3.0556036448751,4.6539751266984e-18
3.0612385901691,4.66637204281423e-18
3.06688392706233,4.67891270000049e-18
3.07253967471829,4.69159928183456e-18
3.07820585233584,4.70443400293323e-18
3.08388247914923,4.71741910931739e-18
3.08956957442818,4.73055687877908e-18
3.09526715747797,4.7438496212507e-18
3.10097524763946,4.7572996791764e-18
3.10669386428917,4.7709094278856e-18
3.11242302683937,4.7846812759685e-18
3.11816275473813,4.79861766565363e-18
3.12391306746937,4.81272107323494e-18
3.12967398455295,4.82699400951275e-18
3.13544552554473,4.84143902009351e-18
3.14122771003662,4.85605868565567e-18
3.14702055765668,4.87085562236004e-18
3.15282408806915,4.88583248229728e-18
3.15863832097455,4.90099195388905e-18
3.16446327610971,4.916336762279e-18
3.17029897324787,4.93186966972489e-18
3.17614543219874,4.94759347599212e-18
3.18200267280854,4.96351101874824e-18
3.18787071496012,4.97962517395855e-18
3.19374957857297,4.99593885628258e-18
3.19963928360333,5.01245501947148e-18
3.20553985004423,5.029176656766e-18
3.21145129792558,5.04610680129515e-18
3.21737364731423,5.0632485264753e-18
3.22330691831401,5.08060494640969e-18
3.22925113106587,5.09817921628808e-18
3.23520630574785,5.11597453278661e-18
3.24117246257526,5.13399413446759e-18
3.24714962180063,5.15224130217908e-18
3.25313780371387,5.17071935945426e-18
3.25913702864231,5.18943167291029e-18
3.26514731695076,5.20838165264655e-18
3.27116868904159,5.22757275264223e-18
3.27720116535478,5.24700847116681e-18
3.28324476636802,5.26669235121797e-18
3.28929951259675,5.28662798091467e-18
3.29536542459425,5.30681899380212e-18
3.30144252295172,5.32726906920011e-18
3.3075308282983,5.34798193263828e-18
3.3136303613012,5.3689613562738e-18
3.31974114266572,5.39021115927677e-18
3.32586319313537,5.41173520821333e-18
3.33199653349189,5.43353741742625e-18
3.33814118455537,5.45562174941269e-18
3.34429716718426,5.47799221519909e-18
3.3504645022755,5.5006528747129e-18
3.35664321076457,5.52360783715082e-18
3.36283331362554,5.54686126134358e-18
3.36903483187118,5.57041735611673e-18
3.37524778655299,5.5942803806475e-18
3.3814721987613,5.61845464481725e-18
3.38770808962534,5.64294450955943e-18
3.3939554803133,5.66775438720267e-18
3.40021439203241,5.69288874180891e-18
3.40648484602899,5.71835208950612e-18
3.41276686358857,5.74414899881555e-18
3.41906046603591,5.77028409097303e-18
3.42536567473512,5.79676204024424e-18
3.43168251108969,5.82358757422542e-18
3.43801099654257,5.85076547403387e-18
3.44435115257629,5.87830057451715e-18
3.45070300071296,5.90619776476725e-18
3.4570665625144,5.93446198860064e-18
3.46344185958218,5.96309824471622e-18
3.46982891355773,5.9921115868544e-18
3.47622774612237,6.02150712405312e-18
3.48263837899739,6.05129002089501e-18
3.48906083394418,6.08146549774559e-18
3.49549513276422,6.11203883098199e-18
3.50194129729921,6.14301535321194e-18
3.50839934943113,6.17440045348277e-18
3.51486931108231,6.20619957747995e-18
3.52135120421552,6.23841822771499e-18
3.52784505083401,6.2710619637022e-18
3.53435087298162,6.30413640212411e-18
3.54086869274286,6.33764721698518e-18
3.54739853224292,6.37160013975334e-18
3.55394041364784,6.40600095948916e-18
3.56049435916451,6.4408555229622e-18
3.56706039104078,6.47616973475429e-18
3.57363853156553,6.51194955734923e-18
3.58022880306873,6.54820101120872e-18
3.58683122792156,6.58493017483402e-18
3.59344582853642,6.6221431854578e-18
3.60007262736706,6.65984623975503e-18
3.60671164690864,6.69804559259672e-18
3.61336290969779,6.73674755568287e-18
3.62002643831273,6.77595849810899e-18
3.62670225537328,6.81568484702475e-18
3.63339038354099,6.85593308762342e-18
3.64009084551922,6.896709763077e-18
3.64680366405316,6.93802147445394e-18
3.65352886192998,6.97987488061901e-18
3.66026646197884,7.02227669811511e-18
3.66701648707104,7.06523370102655e-18
3.67377896012003,7.1087527208235e-18
3.68055390408151,7.1528406461872e-18
3.68734134195354,7.19750442281577e-18
3.69414129677656,7.24275105321009e-18
